studyName,"Cruise Name",Year/Month,"Station Start","Station End","Event Number",Day/Hour/Minute,"Total Time (min)","Ship Speed","Ship Course","Latitude Start","Longitude Start","Latitude End","Longitude End","Wind Speed Start","Wind Direction Start","Wind Speed End","Wind Direction End","Sea State","Salinity (PSU)","Fluorometry (mg/m³)",Habitat,"Ice Cover","Ice Type","Ice Color","Depth (m)",Notes
LMG02-01,0201,0201,500.130,500.140,235,120934,35,9.8,NULL,6503.269,6714.122,6458.746,6724.366,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,386,"FOG-LOW VIS <200 M VARIABLE"
LMG02-01,0201,0201,500.140,500.150,236,121017,27,9.6,NULL,6458.480,6724.990,6455.201,6733.028,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,365,"FOG-LOW VIS <200 M VARIABLE"
LMG02-01,0201,0201,500.150,500.160,237,121050,26,10.0,NULL,6454.966,6733.656,6451.750,6741.626,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,324,"FOG-LOW VIS <200 M VARIABLE"
LMG02-01,0201,0201,500.160,500.150,242,121303,30,9.8,NULL,6451.939,6740.758,6455.909,6731.707,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,313,NULL
LMG02-01,0201,0201,500.150,500.140,243,121337,24,10.0,NULL,6456.111,6731.243,6459.061,6723.830,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,325,NULL
LMG02-01,0201,0201,500.140,500.130,248,121523,30,10.0,NULL,6459.379,6722.951,6503.285,6713.588,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,381,NULL
LMG02-01,0201,0201,500.130,500.120,249,121557,25,10.2,NULL,6503.694,6712.530,6506.600,6705.090,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,421,NULL
LMG02-01,0201,0201,500.120,500.110,258,121945,31,10.5,NULL,6505.874,06706.133,6510.056,6656.800,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,676,NULL
LMG02-01,0201,0201,500.110,500.100,260,122023,30,10.5,NULL,6510.428,6655.917,6413.904,6646.516,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,669,NULL
LMG02-01,0201,0201,500.100,500.090,271,130020,20,10.4,NULL,6514.947,6644.005,6517.551,6637.601,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,381,NULL
LMG02-01,0201,0201,500.090,500.080,273,130043,29,10.5,NULL,6517.697,6637.245,6521.422,6627.860,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,986,NULL
LMG02-01,0201,0201,500.080,500.070,287,130939,32,10.0,NULL,6521.435,6627.213,6525.487,6617.644,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,637,NULL
LMG02-01,0201,0201,500.070,500.060,288,131015,25,10.0,NULL,6525.670,6617.127,6528.686,6608.990,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,338,NULL
LMG02-01,0201,0201,550.000,"NET DR",299,131805,25,2.4,NULL,6522.560,6501.140,6522.423,6458.490,NULL,NULL,NULL,NULL,0,NULL,NULL,3,2,2,3,509,NULL
LMG02-01,0201,0201,550.000,"FRCH PASS",300,132100,30,9.5,NULL,6508.019,6429.677,6510.315,6419.955,NULL,NULL,NULL,NULL,1,NULL,NULL,3,6,2,3,370,"FRENCH PASSAGE-STARBOARD ICE"
LMG02-01,0201,0201,THROUGH,PASSAGE,302,132138,30,8.2,NULL,6510.474,6419.281,6512.300,6412.100,NULL,NULL,NULL,NULL,1,NULL,NULL,3,8,3,3,371,"FRENCH PASSAGE"
LMG02-01,0201,0201,SOUTH,WIND,303,131330,30,10.1,NULL,6519.290,6553.317,6517.895,6540.415,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,371,"APPROACH TO SOUTHWIND PASSAG"
LMG02-01,0201,0201,400.040,400.050,317,150242,23,9.1,NULL,6613.877,6723.201,6611.382,6730.030,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,186,"3+ METER SWELL"
LMG02-01,0201,0201,400.060,400.070,327,150935,35,8.6,NULL,6607.648,6739.897,6604.160,6748.411,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,328,"3+ METER SWELL"
LMG02-01,0201,0201,400.070,400.080,329,151014,35,8.2,NULL,6600.237,6758.252,6603.886,6749.160,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,449,"3+ METER SWELL"
LMG02-01,0201,0201,400.080,400.090,339,151433,21,10.1,NULL,6559.488,6802.421,6556.662,6807.642,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,327,"3+ METER SWELL"
LMG02-01,0201,0201,400.090,400.100,341,151459,32,9.3,NULL,6556.345,6808.397,6552.723,6816.903,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,338,"3+ METER SWELL"
LMG02-01,0201,0201,400.100,400.110,350,151842,30,9.5,NULL,6552.654,6819.009,6549.159,6826.071,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,353,NULL
LMG02-01,0201,0201,400.110,400.120,354,151914,33,9.3,NULL,6548.869,6826.609,6545.136,6835.447,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,357,NULL
LMG02-01,0201,0201,400.120,400.130,361,152348,22,10.0,NULL,6543.858,6839.975,6541.192,6844.920,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,359,NULL
LMG02-01,0201,0201,400.130,400.140,363,160012,30,9.5,NULL,6540.872,6845.708,6537.525,6853.805,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,363,NULL
LMG02-01,0201,0201,400.160,400.170,382,161046,34,9.5,NULL,6529.764,6911.975,6526.019,6920.993,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,372,"LOW VIS <300 M FOG AND SNOW"
LMG02-01,0201,0201,400.170,400.180,384,161125,28,9.8,NULL,6525.748,6921.609,6522.098,6930.077,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,1021,"LOW VIS <100 M"
LMG02-01,0201,0201,400.180,400.190,394,161715,30,9.1,NULL,6521.246,6931.840,6518.222,6939.095,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,2671,"LOW VIS <75 M"
LMG02-01,0201,0201,400.190,400.200,396,161746,30,9.3,NULL,6517.959,6939.705,6514.574,6947.467,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,2829,"LOW VIS <75 M"
LMG02-01,0201,0201,300.200,300.190,415,171213,32,9.6,NULL,6551.050,7123.141,6554.929,7114.028,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,3117,"LOW VIS <300 M"
LMG02-01,0201,0201,300.190,300.180,417,171255,29,9.8,NULL,6555.065,7113.722,6558.772,7105.171,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,2976,"LOW VIS <100 M FOG/RAIN"
LMG02-01,0201,0201,300.180,300.170,426,171708,39,8.8,NULL,6558.150,7103.260,6602.922,7055.848,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,3075,"LOW VIS =300 M SNOW"
LMG02-01,0201,0201,300.170,300.160,428,171750,30,9.5,NULL,6603.099,7055.508,6606.750,7047.340,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,1748,NULL
LMG02-01,0201,0201,300.160,300.150,437,172205,32,9.8,NULL,6607.026,7045.532,6610.756,7037.937,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,506,"LOW VIS =1KM"
LMG02-01,0201,0201,200.000,200.010,468,201350,42,7.9,NULL,6746.433,6956.579,6742.459,7006.243,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,720,NULL
LMG02-01,0201,0201,200.010,200.020,470,201439,36,7.5,NULL,6742.250,7006.698,6738.590,7016.010,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,459,NULL
LMG02-01,0201,0201,200.020,200.030,479,201928,29,9.1,NULL,6737.524,7016.690,6734.431,7026.213,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,633,NULL
LMG02-01,0201,0201,200.030,200.040,483,202000,31,9.4,NULL,6734.291,7026.573,6730.811,7035.111,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,709,NULL
LMG02-01,0201,0201,300.040,300.050,498,211009,34,9.6,NULL,6653.479,6855.531,6649.609,6904.867,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,707,NULL
LMG02-01,0201,0201,300.050,300.060,500,211047,30,9.5,NULL,6649.319,6905.533,6645.894,6914.447,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,226,NULL
LMG02-01,0201,0201,300.060,300.070,510,211459,25,9.8,NULL,6643.050,6920.846,6640.393,6927.719,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,282,NULL
LMG02-01,0201,0201,300.080,300.090,520,211903,25,10.0,NULL,6637.065,6935.580,6634.287,6942.750,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,429,NULL
LMG02-01,0201,0201,300.090,300.100,522,211932,30,10.0,NULL,6634.073,6943.271,6630.471,6951.651,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,456,NULL
LMG02-01,0201,0201,200.060,200.070,540,221054,27,10.0,NULL,6722.430,7055.109,6718.984,7103.633,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,509,NULL
LMG02-01,0201,0201,200.070,200.080,542,221126,29,10.0,NULL,6718.590,7104.451,6714.870,7113.015,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,489,NULL
LMG02-01,0201,0201,200.080,200.090,550,221549,23,10.0,NULL,6713.969,7116.714,6710.949,7122.576,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,460,NULL
LMG02-01,0201,0201,200.090,200.100,552,221617,29,9.8,NULL,6710.668,7123.232,6706.595,7131.752,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,444,NULL
LMG02-01,0201,0201,200.100,200.110,561,222026,29,10.0,NULL,6706.773,7133.468,6702.888,7141.350,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,453,NULL
LMG02-01,0201,0201,200.110,200.120,563,222103,28,10.0,NULL,6702.486,7142.288,6658.980,7150.250,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,466,NULL
LMG02-01,0201,0201,200.120,200.130,568,222250,35,9.8,NULL,6658.918,7150.678,6654.961,7159.609,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,430,NULL
LMG02-01,0201,0201,200.130,200.140,570,222337,36,9.8,NULL,6654.735,7200.138,6650.998,7208.601,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,420,NULL
LMG02-01,0201,0201,200.160,200.170,592,231243,33,10.0,NULL,6642.951,7226.382,6639.009,7235.144,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,3266,NULL
LMG02-01,0201,0201,200.170,200.180,594,231330,29,10.0,NULL,6638.373,7236.929,6634.733,7244.101,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,3519,NULL
LMG02-01,0201,0201,200.180,200.190,604,232023,29,9.2,NULL,6633.903,7245.312,6630.830,7253.080,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,3519,NULL
LMG02-01,0201,0201,200.190,200.200,606,232108,32,9.5,NULL,6630.358,7254.244,6626.708,7301.956,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,3630,NULL
LMG02-01,0201,0201,300.140,300.130,625,241502,39,9.3,NULL,6615.017,7027.901,6620.116,7016.238,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,519,NULL
LMG02-01,0201,0201,300.130,300.120,626,241547,13,9.4,NULL,6620.525,7015.318,6622.325,7010.978,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,496,NULL
LMG02-01,0201,0201,300.120,300.110,634,241929,29,10.5,NULL,6622.138,7011.399,6626.473,7001.170,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,486,NULL
LMG02-01,0201,0201,600.040,595.040,640,251815,32,4.5,NULL,6456.150,6424.240,6458.030,6428.042,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,1322,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,595.040,595.045,644,251849,32,4.5,NULL,6458.072,6428.169,6456.398,6432.631,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,1152,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,595.045,600.045,646,251930,34,4.0,NULL,6456.008,6432.709,6454.112,6428.553,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,1273,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,600.045,600.050,650,252007,36,4.1,NULL,6454.021,6428.607,6452.413,6433.765,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,639,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,600.050,595.050,653,252046,34,4.2,NULL,6452.401,6433.975,6454.426,6437.595,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,191,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,595.050,595.055,657,252124,33,3.2,NULL,6454.491,6437.720,6452.599,6442.494,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,722,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,595.055,600.055,660,252201,33,4.5,NULL,6452.500,6442.319,6450.675,6438.320,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,263,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,600.055,600.060,664,252234,33,4.0,NULL,6450.639,6438.257,6448.844,6442.995,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,148,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,600.060,595.060,667,252309,32,4.1,NULL,6448.829,6443.156,6450.908,6447.297,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,178,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,595.060,595.065,670,252342,35,3.2,NULL,6450.903,6447.435,6449.149,6451.860,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,354,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,595.065,600.065,674,260020,34,4.1,NULL,6449.006,6451.666,6447.090,6447.885,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,374,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,600.065,600.070,677,260054,31,4.5,NULL,6447.047,6447.917,6445.340,6452.421,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,294,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,600.070,595.070,680,260129,34,4.2,NULL,6445.322,6452.575,6447.292,6456.404,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,407,"MINI HIGH DENSITY GRID"
LMG02-01,0201,0201,620.040,620.035,689,260841,15,5.1,NULL,6448.547,6405.363,6449.715,6402.332,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,473,"HD GRID-2.5KM SHORT --ROCKS"
LMG02-01,0201,0201,620.035,620.030,692,260858,30,5.1,NULL,6449.715,6402.332,6451.389,6357.791,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,400,"HIGH DENSITY GRID"
LMG02-01,0201,0201,620.030,6175.030,696,260938,17,4.3,NULL,6457.389,6357.791,6452.426,6359.872,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,421,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6175.030,6175.035,699,260955,28,5.2,NULL,6452.434,6400.000,6450.579,6404.999,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,334,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6175.035,6175.040,702,261027,31,4.6,NULL,6450.579,6404.999,6448.830,6409.546,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,464,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6175.040,615.040,706,261058,18,5.4,NULL,6448.830,6409.546,6449.944,6411.532,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,209,"HIGH DENSITY GRID"
LMG02-01,0201,0201,615.040,615.035,709,261119,43,4.2,NULL,6449.944,6409.546,6451.694,6411.532,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,556,"HIGH DENSITY GRID"
LMG02-01,0201,0201,615.035,615.030,712,261152,36,5.1,NULL,6451.649,6406.645,6453.431,6401.938,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,291,"HIGH DENSITY GRID"
LMG02-01,0201,0201,615.030,6125.030,716,261231,19,4.2,NULL,6453.431,6401.938,6454.484,6404.174,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,239,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6125.030,6125.035,719,261250,32,4.2,NULL,6454.484,6404.174,6452.646,6404.240,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,371,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6125.035,6125.040,722,261323,32,4.5,NULL,6454.484,6404.174,6450.933,6413.602,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,642,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6125.040,610.040,726,261402,19,4.6,NULL,6450.897,6413.696,6451.927,6415.602,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,680,"HIGH DENSITY GRID"
LMG02-01,0201,0201,610.040,610.035,730,261423,34,4.5,NULL,6451.927,6415.602,6453.738,6410.770,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,696,"HIGH DENSITY GRID"
LMG02-01,0201,0201,610.035,610.030,739,261622,38,4.5,NULL,6453.537,6411.225,6455.637,6405.704,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,560,"HIGH DENSITY GRID"
LMG02-01,0201,0201,610.030,6075.030,743,261703,17,4.5,NULL,6455.680,6405.636,6456.544,6408.236,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,662,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6075.030,6075.035,746,261723,35,4.5,NULL,6456.547,6408.424,6454.533,6413.335,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,962,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6075.035,6075.040,749,261759,30,4.5,NULL,6454.533,6413.335,6452.956,6417.714,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,851,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6075.040,605.040,753,261834,15,4.0,NULL,6453.029,6418.021,6453.920,6419.694,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,642,"HIGH DENSITY GRID"
LMG02-01,0201,0201,605.040,605.035,756,261852,38,4.5,NULL,6454.098,6419.739,6456.022,6414.192,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,988,"HIGH DENSITY GRID"
LMG02-01,0201,0201,605.035,605.030,758,261932,30,4.4,NULL,6456.044,6414.086,6457.565,6410.078,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,942,"HIGH DENSITY GRID"
LMG02-01,0201,0201,605.030,6025.030,762,262001,20,4.9,NULL,6457.643,6409.845,6458.524,6412.336,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,555,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6025.030,6025.035,765,262022,34,3.2,NULL,6458.540,6412.511,6456.761,6417.630,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,452,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6025.035,6025.040,768,262057,36,4.6,NULL,6456.692,6417.255,6454.921,6422.073,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,1431,"HIGH DENSITY GRID"
LMG02-01,0201,0201,6025.040,600.040,772,262137,17,4.7,NULL,6454.742,6422.715,6455.978,6423.985,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,866,"HIGH DENSITY GRID"
LMG02-01,0201,0201,600.040,600.035,775,262156,31,5.4,NULL,6456.098,6423.724,6457.777,6418.965,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,1405,"HIGH DENSITY GRID"
LMG02-01,0201,0201,600.035,600.030,778,262228,33,5.2,NULL,6457.777,6418.965,6459.698,6414.117,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,1426,"HIGH DENSITY GRID"
LMG03-01,0301,0301,600.050,600.060,19,061722,34,9.7,NULL,6452.400,6433.790,6448.960,6442.580,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,183,NULL
LMG03-01,0301,0301,600.060,600.070,29,062208,26,9.3,NULL,6447.560,6444.070,6445.350,6452.220,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,429,NULL
LMG03-01,0301,0301,600.070,600.080,31,062240,30,9.0,NULL,6445.280,6452.800,6442.130,6500.730,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,501,NULL
LMG03-01,0301,0301,600.100,600.090,47,071103,33,9.3,NULL,6434.330,6520.830,6438.120,6511.340,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,632,NULL
LMG03-01,0301,0301,600.090,600.080,48,071135,30,9.4,NULL,6438.290,6510.880,6441.510,6502.260,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,554,"FOG - VIS 100M"
LMG03-01,0301,0301,600.080,600.070,49,071209,32,9.6,NULL,6441.730,6501.610,6445.360,6452.530,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,525,"FOG - VIS 100M"
LMG03-01,0301,0301,600.070,600.060,50,071245,31,9.2,NULL,6445.530,6452.030,6448.760,6443.407,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,432,"FOG - VIS 200M"
LMG03-01,0301,0301,600.090,600.100,66,080917,29,10.0,NULL,6437.920,6511.530,6434.520,6520.360,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,567,"FOG - VIS 200M"
LMG03-01,0301,0301,600.100,600.110,67,080950,29,10.0,NULL,6434.350,6520.860,6431.030,6529.320,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,630,NULL
LMG03-01,0301,0301,600.110,600.120,69,081026,37,8.2,NULL,6430.770,6530.010,6427.400,6538.880,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,569,"VIS <100"
LMG03-01,0301,0301,600.120,600.130,78,081645,32,9.0,NULL,6427.240,6537.030,6424.570,6543.790,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,537,NULL
LMG03-01,0301,0301,600.130,600.140,80,081733,28,9.0,NULL,6423.150,6549.570,6420.240,6556.770,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,311,NULL
LMG03-01,0301,0301,600.140,600.150,88,082125,31,9.0,NULL,6419.860,6555.810,6416.860,6605.210,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,330,NULL
LMG03-01,0301,0301,600.150,600.160,90,082200,32,9.0,NULL,6416.586,6605.890,6413.190,6614.250,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,427,NULL
LMG03-01,0301,0301,600.160,600.170,98,090224,32,9.0,NULL,6413.020,6612.770,6419.650,6622.970,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,430,NULL
LMG03-01,0301,0301,600.180,600.190,107,091036,31,10.0,NULL,6405.270,6633.870,6401.870,6642.070,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,1837,NULL
LMG03-01,0301,0301,600.190,600.200,109,091130,28,9.2,NULL,6401.210,6643.300,6357.990,6651.170,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,2943,NULL
LMG03-01,0301,0301,600.200,600.210,113,091711,27,9.1,NULL,6357.440,6651.140,6354.830,6658.850,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,3111,NULL
LMG03-01,0301,0301,600.210,600.220,120,091802,30,9.0,NULL,6353.810,6701.200,6350.470,6707.870,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,3233,NULL
LMG03-01,0301,0301,600.220,600.230,127,092348,33,9.2,NULL,6350.470,6707.870,6347.060,6717.070,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,3140,NULL
LMG03-01,0301,0301,600.230,600.240,129,100038,33,9.0,NULL,6346.620,6718.230,6343.100,6726.490,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,3256,NULL
LMG03-01,0301,0301,600.240,600.250,138,101132,30,9.4,NULL,6343.010,6726.270,6339.630,6734.630,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,3318,NULL
LMG03-01,0301,0301,600.250,600.260,140,101225,31,9.1,NULL,6339.210,6735.610,6335.930,6743.230,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,3389,NULL
LMG03-01,0301,0301,500.220,500.210,163,111221,30,9.5,NULL,6429.280,6836.420,6432.664,6826.970,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,2848,NULL
LMG03-01,0301,0301,500.210,500.200,165,111307,28,10.0,NULL,6432.880,6826.580,6436.370,6818.110,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,2749,NULL
LMG03-01,0301,0301,500.200,500.190,173,111912,31,9.5,NULL,6435.800,6816.500,6440.010,6809.600,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,2730,NULL
LMG03-01,0301,0301,500.190,500.180,174,111944,32,9.8,NULL,6440.300,6808.810,6444.160,6759.980,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,N/A,NULL
LMG03-01,0301,0301,500.180,500.170,182,112251,30,8.7,NULL,6444.000,6757.800,6448.240,6750.490,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,413,NULL
LMG03-01,0301,0301,500.000,500.020,200,121929,50,9.6,NULL,6528.790,6432.110,6523.410,6446.940,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,274,NULL
LMG03-01,0301,0301,500.060,500.070,222,131738,43,8.0,NULL,6528.260,6607.960,6525.060,6618.280,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,288,NULL
LMG03-01,0301,0301,500.070,500.080,223,131828,35,7.9,NULL,6524.850,6618.870,6521.520,6627.784,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,270,NULL
LMG03-01,0301,0301,500.090,500.100,228,132136,44,8.8,NULL,6518.550,6634.050,6514.150,6646.390,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,397,NULL
LMG03-01,0301,0301,500.100,500.090,235,140136,31,9.3,NULL,6513.740,6647.480,6517.350,6637.910,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,488,NULL
LMG03-01,0301,0301,500.120,500.130,242,140951,33,9.0,NULL,6506.550,6705.390,6503.100,6713.640,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,697,NULL
LMG03-01,0301,0301,500.130,500.140,243,141028,33,9.1,NULL,6502.680,6714.680,6459.310,6723.210,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,370,NULL
LMG03-01,0301,0301,500.140,500.150,250,141438,31,8.0,NULL,6458.510,6724.600,6455.499,6732.180,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,365,NULL
LMG03-01,0301,0301,500.150,500.160,251,141512,21,8.2,NULL,6455.260,6732.800,FIRE,DRILL,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,321,NULL
